date|text|time
26 May 2012|Accumulate Bharti Airtel; target Rs 375: Emkay|12.00 pm
24 May 2012|Bharti buys 49% stake in Qualcomm BWA unit for USD 165m|7.36 pm
24 May 2012|Accumulate Bharti Airtel, Idea Cellular: Sukhani|6.08 pm
24 May 2012|Tulip exit Qualcomm JV, will use fund to repay FCCB debt|4.31 pm
24 May 2012|Bharti to buy 49% in Qualcomm India broadband venture|3.42 pm
23 May 2012|SP Tulsian`s view on Idea Cellular, Bharti Airtel|4.52 pm
23 May 2012|Limited downside seen in telecom stocks, says Sukhani|4.50 pm
23 May 2012|Stay away from Bharti Airtel, says Bandyopadhyay|4.46 pm
17 May 2012|Bharti Airtel cuts 3G mobile data prices in India|2.42 pm
16 May 2012|Bharti in talks for stake in Qualcomm India unit: Sources|4.32 pm
15 May 2012|Hold Bharti Airtel, says Santosh Kumar Singh|4.16 pm
15 May 2012|From Raja's arrest in 2G scam to bail: How events unfolded|1.46 pm
15 May 2012|ED probing money laundering cases against Bharti: FinMin|1.26 pm
14 May 2012|Sukhani view on JP Associates, Idea Cellular, Bharti Airtel|2.38 pm
14 May 2012|Buy Idea Cellular, Bharti Airtel: Sukhani|11.30 am
10 May 2012|Buy Bharti Airtel; target of Rs 495: FinQuest Securities|2.51 pm
09 May 2012|Buy Bharti Airtel; target of Rs 370: KRChoksey|3.25 pm
08 May 2012|Airwave switch plan to cost $24 bln more capex: industry|10.00 pm
08 May 2012|Auction of 20% is creation of scarcity: Bharti Airtel|6.26 pm
08 May 2012|Bharti Airtel glitters in cloudy regulatory environment|12.12 pm
05 May 2012|Telcos chief to meet Sibal on Monday|10.52 am
02 May 2012|Telecom top brass campaign to dilute TRAI suggestions|6.43 pm
02 May 2012|Malkani's view on Bharti Airtel|5.19 pm
02 May 2012|Sukhani's view on Bharti Airtel, HUL|5.05 pm
02 May 2012|Regulatory disturbance of 2011-12 continues: Sunil Mittal|1.59 pm
02 May 2012|Buy Bharti Airtel: Sudarshan Sukhani|1.01 pm
02 May 2012|Bharti Airtel Q4: The miss is on taxes front, says Daiwa|12.00 pm
02 May 2012|Bharti Airtel plans FY13 capex of up to USD 3.2bn|10.26 am
02 May 2012|Bharti Q4 net falls 28% as competition bites|9.46 am
08 Apr 2012|Telecom service providers add 7.44m users in Feb|9.52 am
05 Apr 2012|Bharti's Q4 PAT seen up 28% at Rs 1296 cr: Emkay|2.27 pm
05 Apr 2012|Bharti's Q4 PAT seen up 29% at Rs 1307cr|1.56 pm
05 Apr 2012|Bharti's Q4 PAT seen up 17% at Rs 1188cr, QoQ: KR Choksey|1.08 pm
05 Apr 2012|Expects telcos revenue growth to be modest in Q4: Angel|12.20 pm
04 Apr 2012|Pricing to remain firm for telcos led by tariff hike: Emkay|12.15 pm
26 Mar 2012|Bharti Airtel has strong support at Rs 320: Sukhani|10.00 am
23 Mar 2012|Bharti Airtel has support at Rs 325: Salil Sharma|2.56 pm
23 Mar 2012|Super Six: Top chart picks for March 23|8.31 am
17 Mar 2012|Glad more spectrum will be available soon: Bharti Airtel|1.07 pm
12 Mar 2012|Budget Expectations: Bharti Airtel seeks infra-status for telecom sector|7.26 pm
06 Mar 2012|Mobile cos add 9.8 million users in Jan|9.10 pm
01 Mar 2012|When stocks fall which 14 are good bets? Find out|2.25 pm
27 Feb 2012|Bull's Eye: Buy TCS, Infosys, Sterlite Ind; Short Sesa Goa|11.13 am
24 Feb 2012|Add Bharti Airtel in your portfolio, says Jajoo|3.08 pm
24 Feb 2012|Bull's Eye: Buy Voltas, Alfa Laval, Ranbaxy, short HDFC|11.41 am
23 Feb 2012|Buy Bharti Airtel around Rs 330: SP Tulsian|5.26 pm
23 Feb 2012|Exit Bharti Airtel close to Rs 390: Sukhani|11.24 am
23 Feb 2012|Bharti shares fall after Econet seeks damages|10.42 am
22 Feb 2012|Econet seeks $3.1 billion damages from Bharti Airtel|5.00 pm
17 Feb 2012|F&O Check: 5 stocks likely to surge on short covering|1.37 pm
16 Feb 2012|Two-stage spectrum auction process is best option: KPMG|10.01 pm
16 Feb 2012|Sell Bharti Airtel, says Sudarshan Sukhani|9.33 am
14 Feb 2012|Accumulate Bharti Airtel; target Rs 381: P Lilladher|3.56 pm
13 Feb 2012|Bharti Airtel may slip to Rs 330-320: Kedia|10.26 am
11 Feb 2012|Angel Broking neutral on Bharti Airtel|12.56 pm
10 Feb 2012|Bharti Airtel may slip to Rs 320- 325, says Mohindar|6.00 pm
10 Feb 2012|Accumulate Bharti Airtel; target of Rs 412: Emkay|2.01 pm
09 Feb 2012|Dilip Bhat`s view on Bharti Airtel|5.58 pm
09 Feb 2012|Bull's Eye: Bharti Airtel, DCB, SKS Micro, IDFC|11.18 am
09 Feb 2012|Get in Bharti Airtel at Rs 336-337, says Anu Jain|10.24 am
09 Feb 2012|Buy Bharti Airtel closer to Rs 330-336: Baliga|10.22 am
09 Feb 2012|Houseviews: Get brokerage advice on 4 stocks here!|8.27 am
08 Feb 2012|Bharti Airtel Dec '11 sales at Rs 10,500.60 crore|6.11 pm
08 Feb 2012|Buy Bharti Airtel around Rs 320- 330: PN Vijay|6.04 pm
08 Feb 2012|Buy Reliance Comm at current levels: Agarwal|6.00 pm
08 Feb 2012|Bharti has a problem with growing its volumes: JM Fin|12.44 pm
08 Feb 2012|It's too soon to talk about 2G auction, says Bharti Airtel|11.41 am
08 Feb 2012|Hold Bharti Airtel, says Abhijit Paul|11.26 am
08 Feb 2012|Bharti Airtel's Q3 PAT down 1.5% on high interest cost|9.01 am
16 Jan 2012|Reliance Industries has support around Rs 690: Sukhani|5.53 pm
16 Jan 2012|Bharti Airtel has target of Rs 320: LKP|3.04 pm
16 Jan 2012|Bull's Eye: Buys Coal India, Bharti Airtel, Rel Cap, Ceat|11.16 am
13 Jan 2012|Buy Bharti Airtel 340 Call: Thukral|11.27 am
11 Jan 2012|Buy HDIL, Tata Steel: Ashish Chaturmohta|3.17 pm
11 Jan 2012|Bull's Eye: Pick Tata Motors, Yes Bank; short Ranbaxy|11.19 am
10 Jan 2012|Buy Bharti Airtel around Rs 315- 320, says Bhamre|12.39 pm
09 Jan 2012|Bharti Airtel can test Rs 300-310: Baliga|4.15 pm
09 Jan 2012|Buy Coal India at Rs 310: LKP|3.35 pm
09 Jan 2012|Telecom sector results preview for Q3FY12: Motilal Oswal|3.30 pm
09 Jan 2012|Exit Bharti Airtel at around Rs 345-350: Tulsian|1.39 pm
09 Jan 2012|Below Rs 322, Bharti Airtel may slip to Rs 304: Anu Jain|10.02 am
09 Jan 2012|Short Bharti Airtel, says Sukhani|8.46 am
07 Jan 2012|Sell ONGC on rally, says Sukhani|1.13 pm
07 Jan 2012|Telecom sector results preview for Q3FY12: Angel|10.54 am
06 Jan 2012|Bharti Airtel to remain under pressure, says Choksey|4.47 pm
06 Jan 2012|Sell Bharti Airtel, Idea Cellular: Sukhani|2.18 pm
06 Jan 2012|Buy Nifty future in 4730-4735 range: ICICIdirect.com|8.45 am
05 Jan 2012|Bajaj Auto may slip to Rs 1350- 1355: Thukral|11.10 am
02 Jan 2012|Super Six stocks you can bet on Jan 02|8.31 am
28 Dec 2011|Idea Cellular has good support around Rs 77: Manghnani|10.59 am
27 Dec 2011|Book profit in Bharti Airtel, says Phani Sekhar|1.38 pm
27 Dec 2011|Baliga`s view on Bharti Airtel, Idea Cellular|11.16 am
27 Dec 2011|TCS looks very strong, may test to Rs 1200 levels: Anu Jain|10.36 am
26 Dec 2011|Bharti Airtel may rally to Rs 360-365: Rakesh Gandhi|4.47 pm
26 Dec 2011|Bharti Airtel may test Rs 355- 360, says Sukhani|2.14 pm
26 Dec 2011|Buy Bharti Airtel at current levels: Agarwal|1.41 pm
26 Dec 2011|Stay away from Bharti Airtel, Idea Cellular: Sukhani|9.36 am
23 Dec 2011|Bharti Airtel calls 3G roaming pact ban 'arbitrary'|6.56 pm
23 Dec 2011|Telecom space may outperform market: Goel|4.07 pm
22 Dec 2011|Balrampur Chini may see 10-15 % upside: Sukhani|2.28 pm
22 Dec 2011|Buy ICICI Bank, SAIL, L&T at lower levels: Joshi|2.00 pm
22 Dec 2011|Super Six stocks you can bet on Dec 22|8.31 am
21 Dec 2011|IndusInd Bank looks weak, says Sukhani|10.32 am
21 Dec 2011|Super Six stocks you can bet on Dec 21|7.59 am
20 Dec 2011|RCom, Bharti face fine for breaking user verification norms|12.33 pm
20 Dec 2011|Buy Bharti Airtel on dips, target of Rs 362: Bhamre|11.40 am
16 Dec 2011|DoT to issue show-cause notice to 5 telcos on special audit|5.59 pm
16 Dec 2011|Bharti Airtel can go upto Rs 360: Mohindar|2.50 pm
16 Dec 2011|Bharti Airtel may slip to Rs 300: Sukhani|1.40 pm
15 Dec 2011|See lower levels in Sesa Goa: Sukhani|1.56 pm
15 Dec 2011|TRAI to take action against Airtel for violating MNP norms|10.47 am
14 Dec 2011|Buy Bharti Airtel around Rs 326-340: Manghnani|11.19 am
13 Dec 2011|Bharti Airtel may come down to Rs 300: Sukhani|2.29 pm
13 Dec 2011|Super Six intraday picks for the day|8.35 am
12 Dec 2011|See 3-5% downside in Bharti Airtel, Idea: Bothra|4.07 pm
12 Dec 2011|Bharti Airtel, Idea look good: Vibhav Kapoor|12.09 pm
12 Dec 2011|Sell Bharti Airtel, says Sukhani|10.50 am
09 Dec 2011|Bharti Airtel may slip to Rs 330- 340, says Sukhani|4.58 pm
08 Dec 2011|Buy Idea Cellular, Bharti Airtel at lower levels: Tulsian|6.04 pm
07 Dec 2011|Limited upside seen in Idea Cellular, Bharti Airtel: Baliga|6.21 pm
07 Dec 2011|Govt to look into telecom operators' concerns: PM|11.36 am
02 Dec 2011|Buy HUL, says Anil Manghnani|11.47 am
01 Dec 2011|Hold Bharti Airtel, says Sharmila Joshi|1.47 pm
01 Dec 2011|Enter Bharti Airtel around Rs 365-370: Shruti Vora|10.28 am
30 Nov 2011|Bharti says crosses 50mn mobile customers in Africa|1.46 pm
29 Nov 2011|Prefer Bharti Airtel over Reliance Industries: Paul|5.35 pm
29 Nov 2011|Re fall won't impact debt servicing capability: Bharti|2.34 pm
28 Nov 2011|Hold Bharti Airtel for long term: Phani Sekhar|1.42 pm
24 Nov 2011|Buy Bharti Airtel December Calls: Sukhani|6.22 pm
17 Oct 2011|Buy Bharti Airtel between Rs 350-330: Manghnani|9.51 am
15 Oct 2011|Bharti Airtel Sept qtr PAT seen up 3% at Rs 1250 cr|2.48 pm
14 Oct 2011|Buy IDFC, Hindalco, Bharti Airtel, Cairn India: Sharekhan|1.42 pm
14 Oct 2011|Exit Bharti Airtel around Rs 400: Ajay Srivastava|12.37 pm
11 Oct 2011|Bharti Airtel, Idea Cellular top picks in telecom: Irani|7.12 pm
11 Oct 2011|Bharti Airtel has support at Rs 340- 345: Brics Securities|6.00 pm
11 Oct 2011|Bharti Airtel Sept qtr PAT seen up 6% at Rs 1288 cr: Emkay|3.22 pm
11 Oct 2011|Above Rs 368, Bharti Airtel looks better: Salil Sharma|3.08 pm
11 Oct 2011|Telco shares cheer new govt policy, overhangs remain|1.00 pm
11 Oct 2011|Exit Bharti Airtel above Rs 390: SP Tulsian|12.22 pm
10 Oct 2011|Industry calls new Telecom Policy step in right direction|8.07 pm
10 Oct 2011|Roaming charges removal may impact pricing of Bharti, Idea|4.41 pm
10 Oct 2011|Hold Bharti Airtel, says Sharmila Joshi|1.31 pm
10 Oct 2011|Sell Bharti Airtel: Aditya Agarwal|12.53 pm
10 Oct 2011|India to unveil telecoms policy as sector struggles|12.45 pm
10 Oct 2011|Bharti Airtel may slip to Rs 340-342: Anu Jain|9.44 am
08 Oct 2011|Bharti Airtel Q2 PAT seen dn 13% at Rs 1050cr: M Oswal|1.13 pm
07 Oct 2011|Bharti Airtel a good defensive bet: Bhat|6.55 pm
07 Oct 2011|Buy Bharti Airtel around Rs 340- 342: Murlidhar|6.42 pm
07 Oct 2011|Bharti-Nigeria woes: Services disrupted after worker strike|5.32 pm
07 Oct 2011|ACC, Bajaj Auto, Bharti Airtel top picks: Emkay|12.10 pm
04 Oct 2011|Accumulate Bharti Airtel; target of Rs 430: Angel Broking|2.09 pm
04 Oct 2011|Buy Bharti Airtel, says Sanjeev Agarwal|8.39 am
04 Oct 2011|Super Six trading ideas for the day|8.30 am
30 Sep 2011|No immediate plan for listing of Bharti Infratel: Gupta|8.59 pm
29 Sep 2011|Airtel in pact with NSN for network expansion in Africa|3.42 pm
27 Sep 2011|Bharti Telecom raises stake in Airtel to 45.54%|8.49 am
27 Sep 2011|Short Bharti Airtel between Rs 385-388: Rajesh Jain|8.35 am
27 Sep 2011|Super Six stocks to make smart gains|8.27 am
22 Sep 2011|Bhat`s view on Bharti Airtel|5.56 pm
22 Sep 2011|Short Bharti Airtel, says Kunal Bothra|5.37 pm
21 Sep 2011|GSM operators added only 5.33m subscribers in August|3.18 pm
20 Sep 2011|Buy Bharti Airtel, Patni Sept Future: SMC Global|10.36 am
19 Sep 2011|Buy Bharti Airtel; target of Rs 417.20: Microsec|10.40 am
14 Sep 2011|Bharti expects $5bn revenue from Africa biz by May 2013|5.02 pm
14 Sep 2011|Bharti Airtel may slip to Rs 366: Salil Sharma|3.01 pm
14 Sep 2011|Short Bharti Airtel: Rajesh Jain|8.35 am
14 Sep 2011|Super Six intraday picks for the day|8.22 am
13 Sep 2011|Short Bharti Airtel at current level: Murlidhar|5.57 pm
13 Sep 2011|Short Bharti Airtel, says Vishal Kshatriya|8.46 am
13 Sep 2011|Super Six stocks you can bet on September 13|8.30 am
12 Sep 2011|Enter Bharti Airtel around Rs 375-380: Rajan Malik|4.51 pm
12 Sep 2011|Prefer Idea, Bharti Airtel to RCom: Rajesh Agarwal|2.32 pm
08 Sep 2011|Bharti gets 2G, 3G permits in Rwanda, to put $100m in 3yrs|10.07 pm
08 Sep 2011|Bharti may give 20% dividend to TCIL from 2012-13|6.26 pm
06 Sep 2011|Broadband is vital, give it due recognition: Airtel, RComm|7.49 pm
06 Sep 2011|Telcos paid far too much for 3G licences: Sunil Mittal|5.37 pm
02 Sep 2011|Short Bharti Airtel around Rs 408: Murlidhar|6.52 pm
02 Sep 2011|Prefer Bharti Airtel, Idea: Ashu Madan|2.26 pm
02 Sep 2011|Sell Bharti Airtel Fut; target of Rs 390: IIFL|11.47 am
30 Aug 2011|Prefer Idea Cellular over Bharti Airtel: Dalal|6.20 pm
30 Aug 2011|Sell Reliance Communication, says Devang Mehta|2.23 pm
29 Aug 2011|Buy Idea, Bharti Airtel,  HUL, Bajaj Auto: Rakesh Bansal|2.51 pm
29 Aug 2011|Hero Motocorp can test Rs 2000: Anu Jain|10.53 am
29 Aug 2011|Buy Bharti Airtel; target of Rs 416: IIFL|10.37 am
29 Aug 2011|Prefer Idea, Bharti Airtel, says Anu Jain|9.42 am
26 Aug 2011|Buy Idea Cellular around Rs 86-80: Manghnani|10.01 am
25 Aug 2011|Bharti Airtel adds 1.5 m mobile users in July|9.15 pm
25 Aug 2011|Telcos under TRAI scanner for hiking mobile tariffs|5.54 pm
25 Aug 2011|Add Bharti Airtel, Idea Cellular at lower levels: Choksey|5.34 pm
24 Aug 2011|Bharti paid highest revenue of Rs 1177cr in Q1: TRAI|1.18 pm
23 Aug 2011|RIL regains lost glory; pips CIL as most-valued firm|10.43 am
23 Aug 2011|Bull's Eye: 12 stocks you can bet on for intraday|10.24 am
22 Aug 2011|Bharti sees upside in ARPUs from VAS, internet|3.09 pm
18 Aug 2011|Buy Bharti Airtel; target of Rs 410: IIFL|3.33 pm
18 Aug 2011|Buy Bharti Airtel, says Hemen Kapadia|8.39 am
18 Aug 2011|Super Six trading ideas for the day|8.30 am
17 Aug 2011|TRAI showcause notices to telcos violating MNP rules: Deora|3.54 pm
17 Aug 2011|Hold Bharti Airtel, says Prashastha Seth|2.09 pm
16 Aug 2011|ED investigating suspected FEMA violation by Bharti Airtel|6.34 pm
16 Aug 2011|Amara Raja Q1 net up 9.24% at Rs 3.90cr|6.22 pm
16 Aug 2011|Bharti Airtel suspected of forex rule violation: Fin min|2.53 pm
16 Aug 2011|Hope to pass on some more costs to customers: RComm|12.07 pm
16 Aug 2011|Buy Idea Cellular on dips, says Anu Jain|10.28 am
11 Aug 2011|Rohit Malhotra appointed CEO of Airtel B2C (K'taka circle)|3.17 pm
10 Aug 2011|Airtel, 2 ADAG cos want partial exit from USOF scheme|6.22 pm
10 Aug 2011|Bharti Airtel announces 2 new CEOs for consumer businesses|12.51 pm
08 Aug 2011|Telecom user growth at 1.29%, 12.9 mn requested for MNP|10.55 pm
05 Aug 2011|Emkay bullish on Voltas, Blue Star, Bharti Airtel|4.52 pm
05 Aug 2011|Hold Bharti Airtel; target of Rs 453: KRChoksey |3.24 pm
05 Aug 2011|Accumulate Bharti Airtel; target of Rs 464: Emkay|11.44 am
05 Aug 2011|Bharti Airtel looks weak, says PN Vijay|10.19 am
04 Aug 2011|HUL can touch Rs 400, says Shruti Vora|10.53 am
03 Aug 2011|MTNL not to hike tariffs; committed to customer service|7.55 pm
03 Aug 2011|Buy telecom stocks for long term: Rashesh Shah|6.55 pm
03 Aug 2011|ADAG cos fined Rs 5.59cr for shutting rural teleservices|4.38 pm
03 Aug 2011|Accumulate Bharti Airtel in Rs 405-400 range: Kulkarni|4.01 pm
03 Aug 2011|Sell Bharti Airtel Fut; target of Rs 422: IIFL|3.58 pm
03 Aug 2011|Bullish on Bharti Airtel; target at Rs 510: Centrum Broking|3.25 pm
03 Aug 2011|Bharti Airtel Q1 cons net profit down 13% at Rs 1,215 cr|12.22 pm
03 Aug 2011|Bharti may see 6% profit grow in Q1FY12: IIFL India|10.26 am
03 Aug 2011|Bharti Airtel Q1 PAT seen up 5% at Rs 1471cr QoQ|10.15 am
02 Aug 2011|Enter in Bharti Airtel on dips: Bandyopadhyay|6.09 pm
02 Aug 2011|Bharti Airtel has target of Rs 452: Salil Sharma|3.29 pm
01 Aug 2011|No salary hike for Sunil Mittal this year: Bharti|9.35 pm
01 Aug 2011|Consolidation seen in Indian mobile market: Mittal|1.32 pm
29 Jul 2011|Add Idea Cellular to your portfolio: Dipan Mehta|6.30 pm
29 Jul 2011|Bharti Airtel a top pick: Baer Capital|10.24 am
28 Jul 2011|Price hike prospects boost telcos, Q1 net seen down|7.24 pm
28 Jul 2011|Petronet LNG has target of Rs 190-195: IIFL|3.16 pm
28 Jul 2011|Invest in telecom stocks: Sharad Avasthi|1.38 pm
27 Jul 2011|Vodafone, Idea increase pre-paid tariff by 20%|9.25 pm
27 Jul 2011|Invest in Bharti Airtel: Salil Sharma|3.01 pm
27 Jul 2011|Accumulate Bharti Airtel; target of Rs 464: Emkay|1.19 pm
27 Jul 2011|Buy L&T at Rs 1720: Manghnani|9.49 am
26 Jul 2011|IL&FS bullish on telecom sector|5.00 pm
25 Jul 2011|Bharti Airtel, Idea top picks in telecom space: Sharekhan|5.55 pm
25 Jul 2011|Baliga`s view on Bharti Airtel|5.41 pm
25 Jul 2011|Bharti Airtel can go upto Rs 525: Rohit Shinde|4.28 pm
25 Jul 2011|Confidence is back in the telecom space: Sharekhan|4.15 pm
25 Jul 2011|Book profit in telecom stocks: Rajendra Patel|3.29 pm
25 Jul 2011|Bharti Airtel has target of Rs 427: Prakash Diwan|2.33 pm
25 Jul 2011|Buy Bharti Airtel on dips, says Devang Mehta|1.27 pm
25 Jul 2011|Bull's Eye: 12 trading ideas to make smart gains|11.43 am
25 Jul 2011|Buy 420 call of Bharti Airtel: VK Sharma|9.45 am
22 Jul 2011|Reliance Comm a good bet in telecom space: Angel Broking|5.37 pm
22 Jul 2011|Buy Bharti Airtel around Rs 389: Datta|4.23 pm
22 Jul 2011|Bharti's rate hike will push up earnings; set trend: IIFL|4.14 pm
21 Jul 2011|Bharti inks 5-year agreement with Ericsson for Africa ops|5.43 pm
21 Jul 2011|Buy Bharti Airtel: Devang Mehta|2.33 pm
20 Jul 2011|Salil Sharma offers 5 short term trading picks|2.19 pm
17 Jul 2011|Infosys, TCS top losers in m-cap last week|11.58 am
15 Jul 2011|Bharti adds 2.1m mobile users in June: Industry body|9.00 pm
13 Jul 2011|Jain`s view on Bharti Airtel|6.53 pm
13 Jul 2011|Bharti Airtel Jun qtr PAT seen up 11% at Rs 1481 cr|1.54 pm
13 Jul 2011|Short Bharti Airtel July Future; target of Rs 380: IIFL|10.27 am
12 Jul 2011|Bharti may list tower unit to raise $1bn|7.43 pm
12 Jul 2011|Bharti, IBM ink 10-yr agreement for IT solutions in Africa|3.30 pm
12 Jul 2011|Invest in Bharti Airtel: India Infoline|12.13 pm
11 Jul 2011|Bharti Airtel Jun qtr PAT seen up 3% at Rs 1444 cr|6.09 pm
10 Jul 2011|ONGC overtakes Coal India to become most valuable PSU|7.00 pm
09 Jul 2011|Window for India dollar bonds cracks open with NTPC issue|11.48 am
08 Jul 2011|Bharti Airtel can touch Rs 415-420: Prabhudas Lilladher|2.28 pm
07 Jul 2011|India adds 13.35m new mobile users in May|7.00 pm
07 Jul 2011|Singaporean Temasek bullish on Indian finance, infra, power|6.41 pm
07 Jul 2011|Bharti Airtel may rally upto Rs 420-425: ICICI Direct|6.04 pm
07 Jul 2011|Bharti Airtel, L&T top 2 stocks: ICICI Direct|6.00 pm
07 Jul 2011|Bharti rejigs business structure for India, South Asia ops|3.44 pm
07 Jul 2011|Bharti Airtel can head upto Rs 425: Rakesh Gandhi|3.17 pm
07 Jul 2011|Home-grown hurdles push India Inc to invest abroad|11.35 am
06 Jul 2011|Idea Cellular may see 10% upside: Angel Broking|6.40 pm
06 Jul 2011|Invest in Bharti Airtel Futures: Salil Sharma|2.51 pm
04 Jul 2011|Buy Bharti Airtel around Rs 377: Anu Jain|12.20 pm
04 Jul 2011|Ambit Capital view on Bharti Airtel|11.47 am
01 Jul 2011|Two decades in existence, GSM tech transforms mobile comm|8.48 pm
01 Jul 2011|Bharti Airtel may slip 4-5%: Mohindar|5.28 pm
01 Jul 2011|Buy Bharti Airtel: Abhishek Agarwal|3.33 pm
01 Jul 2011|Hold Bharti Airtel: Franklin Templeton|11.51 am
29 Jun 2011|Idea Cellular: What set consolidation bells ringing?|11.08 am
28 Jun 2011|Bharti Airtel may rally upto Rs 425-440: Madan|5.12 pm
28 Jun 2011|Bharti Airtel to remain outperformer: Nitin Raheja|1.35 pm
27 Jun 2011|Airtel launches international video calling for 3G users|6.02 pm
25 Jun 2011|Airtel says restructuring to have minimal impact on jobs|3.07 pm
23 Jun 2011|Bharti makes final payment of USD 700m to Zain|8.27 pm
23 Jun 2011|Keep Bharti Airtel, Idea in portfolio: Vishal Jajoo|1.22 pm
23 Jun 2011|Sharma`s view on telecom sector|10.28 am
22 Jun 2011|CBI sends reminder to TRAI for assessing loss in 2G scam|6.32 pm
22 Jun 2011|Kotak AMC overweight on Bharti Airtel|11.58 am
22 Jun 2011|Bharti Airtel, Idea look strong: Anil Manghnani|9.44 am
21 Jun 2011|Expect 20-25% return in Bharti Airtel, Idea: S Sharma|4.50 pm
21 Jun 2011|Bharti Airtel can test Rs 424-430: Prakash Diwan|2.25 pm
21 Jun 2011|Buy Bharti Airtel: Jain|2.16 pm
21 Jun 2011|Buy Bharti Airtel; target of Rs 450: Justtrade.in|12.52 pm
21 Jun 2011|Bull's Eye: Stocks to buy today|11.45 am
21 Jun 2011|Buy Bharti Airtel, says Parag Doctor|9.08 am
21 Jun 2011|Super Six: Top chart picks for Tuesday|8.46 am
20 Jun 2011|Reliance Communication a good bet: Angel Broking|6.22 pm
20 Jun 2011|Bharti Airtel may test Rs 400: Bala|5.55 pm
20 Jun 2011|Bharti Airtel has target of Rs 400: Bothra|3.22 pm
20 Jun 2011|9.53m GSM users added in May: COAI|3.19 pm
20 Jun 2011|Bharti adds 2.45m Indian mobile users in May: Industry body|1.05 pm
